source_kind,review_index,drive_id,current_filename,relative_path,vertical,country,language,format,angle,person,orientation,p_orient,confidence,notes,proposed_stem,ready_for_rename,variant,proposed_filename,destination_folder,queue_action
IMG,141,1TRfSD8EIY-Q9rLKoEaKIu1OI7sK3F1qP,65 - Feed ingles__DAGeNL0drIw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/65 - Feed ingles__DAGeNL0drIw.png,CC,US,EN,IMG,LIMITE_ALTO,NO_PERSON,HORIZONTAL,NH,0.90,new limit prominently shown,CC_US_EN_IMG_LIMITE_ALTO_NH,yes,033,CC_US_EN_IMG_LIMITE_ALTO_NH_033.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,142,1j_s6jJopQaRa8okvzNaoBanBc0OViI6N,77 - Feed INGLES__DAG-QYlk0Kw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Feed INGLES__DAG-QYlk0Kw.png,CC,US,EN,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.88,approved headline with apply now,CC_US_EN_IMG_APROBACION_NH,yes,014,CC_US_EN_IMG_APROBACION_NH_014.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,143,193hwXBSU7GW0jT2jxsQpInGxFotW_SMa,77 - Feed INGLES__DAG-QZz3j08.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Feed INGLES__DAG-QZz3j08.png,CC,US,EN,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.88,approved headline with available limit bar,CC_US_EN_IMG_APROBACION_NH,yes,015,CC_US_EN_IMG_APROBACION_NH_015.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,144,1ZpWz8wrSnQxTKgglcXdW8s1VDqb71w6g,77 - Feed INGLES__DAG-QaqgYgg.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Feed INGLES__DAG-QaqgYgg.png,CC,US,EN,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.88,approved headline with available limit bar,CC_US_EN_IMG_APROBACION_NH,yes,016,CC_US_EN_IMG_APROBACION_NH_016.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,145,1kKihPw49YbkKlYsMlpV4cHl1IEzsETXx,77 - Story INGLES__DAG-QQogA1k.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Story INGLES__DAG-QQogA1k.png,CC,US,EN,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.91,credit card approved apply now,CC_US_EN_IMG_APROBACION_NV,yes,001,CC_US_EN_IMG_APROBACION_NV_001.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,146,1IBdjQ9VvsNI8Mxm871ckY-KwpY1atLdb,77 - Story INGLES__DAG-QYS59Ho.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Story INGLES__DAG-QYS59Ho.png,CC,US,EN,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.91,credit card approved apply now,CC_US_EN_IMG_APROBACION_NV,yes,002,CC_US_EN_IMG_APROBACION_NV_002.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,147,1eOn2aUlmruzeF_l_QjehIcfb5UqA16I8,77 - Story INGLES__DAG-QaTkY4I.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Story INGLES__DAG-QaTkY4I.png,CC,US,EN,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.91,credit card approved apply now,CC_US_EN_IMG_APROBACION_NV,yes,003,CC_US_EN_IMG_APROBACION_NV_003.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,148,1gcjgL3LdroHLLTcTRvp-IvITRu8Wsayu,79 - Feed espanhol__DAG-J4Xwdcg.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/79 - Feed espanhol__DAG-J4Xwdcg.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.91,hola tarjeta de credito aprobada aplica ya,CC_US_ES_IMG_APROBACION_NH,yes,020,CC_US_ES_IMG_APROBACION_NH_020.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,149,1LTVRhCbMs6lxGht_iaAn3-zMBPp8SArl,79 - Feed espanhol__DAG-Jq46aNA.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/79 - Feed espanhol__DAG-Jq46aNA.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.91,hola tarjeta de credito aprobada aplica ya,CC_US_ES_IMG_APROBACION_NH,yes,021,CC_US_ES_IMG_APROBACION_NH_021.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,150,1m_23IZrffO1vro2IIYUVYi6pPycEvMvp,80 - Feed espanhol__DAG-53HQxNs.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/80 - Feed espanhol__DAG-53HQxNs.png,CC,US,ES,IMG,LIMITE_ALTO,NO_PERSON,HORIZONTAL,NH,0.90,limites disponibles amount and approval percentage shown,CC_US_ES_IMG_LIMITE_ALTO_NH,yes,003,CC_US_ES_IMG_LIMITE_ALTO_NH_003.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,151,1KHfh_cv4Ju5SwvcXdhsEQiFF0ilxngPq,80 - Feed espanhol__DAG-55-VOEw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/80 - Feed espanhol__DAG-55-VOEw.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,texto aprova com mal credito e 94 approval,CC_US_ES_IMG_APROBACION_NH,yes,022,CC_US_ES_IMG_APROBACION_NH_022.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,152,1VMfMLgE_8WgzeXrO_ze3COPsEmlp5O35,80 - Feed espanhol__DAG-5yLetNA.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/80 - Feed espanhol__DAG-5yLetNA.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,texto aprova com mal credito e 94 approval,CC_US_ES_IMG_APROBACION_NH,yes,023,CC_US_ES_IMG_APROBACION_NH_023.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,153,1aAP5DMQCx71f6Gt2i0w4pMnOrUZWqAfv,81 - Feed ingles__DAGgJ44-EgM.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/81 - Feed ingles__DAGgJ44-EgM.png,CC,US,EN,IMG,RECOMPENSAS,PERSON,HORIZONTAL,PH,0.88,mao segurando cartao e bonus offer worth 447,CC_US_EN_IMG_RECOMPENSAS_PH,yes,001,CC_US_EN_IMG_RECOMPENSAS_PH_001.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,154,1L6xU_FwHQtDrWQjM4Vc9znCQZs-HqJIa,81 - Feed ingles__DAGgJgNa7m4.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/81 - Feed ingles__DAGgJgNa7m4.png,CC,US,EN,IMG,RECOMPENSAS,PERSON,HORIZONTAL,PH,0.88,mao segurando cartao e bonus offer worth 447,CC_US_EN_IMG_RECOMPENSAS_PH,yes,002,CC_US_EN_IMG_RECOMPENSAS_PH_002.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,155,11GnXShx2Sco-pb4JhHeivzDjwaNXd1bU,82 - Feed ingles__DAGgJ8UCQ6I.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/82 - Feed ingles__DAGgJ8UCQ6I.png,CC,US,EN,IMG,RECOMPENSAS,PERSON,HORIZONTAL,PH,0.88,mao segurando cartao e bonus offer worth 447,CC_US_EN_IMG_RECOMPENSAS_PH,yes,003,CC_US_EN_IMG_RECOMPENSAS_PH_003.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,156,18h359gIo1QS3EG-mFO0ptqFbQUEl21iv,83 - Feed ingles__DAGgazqrYmM.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/83 - Feed ingles__DAGgazqrYmM.png,CC,US,EN,IMG,RECOMPENSAS,PERSON,HORIZONTAL,PH,0.88,mao segurando cartao e bonus offer worth 447,CC_US_EN_IMG_RECOMPENSAS_PH,yes,004,CC_US_EN_IMG_RECOMPENSAS_PH_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,157,13_Zi8KedeX1mer987uN8eLMImeRai78z,Copia de 57 - Story espanhol__DAG-0movdWg.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Copia de 57 - Story espanhol__DAG-0movdWg.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,headline tarjeta aprobada com limite 12000,CC_US_ES_IMG_APROBACION_NH,yes,024,CC_US_ES_IMG_APROBACION_NH_024.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,158,1TcHohW1c8OSQjo1gibiQbAhzg2rP7LFi,Copia de 61 - Story Ingles 1080 x 1080 px__DAGqPg5bAms.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Copia de 61 - Story Ingles 1080 x 1080 px__DAGqPg5bAms.png,CC,US,EN,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,credit card approved for you,CC_US_EN_IMG_APROBACION_NH,yes,017,CC_US_EN_IMG_APROBACION_NH_017.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,159,19o7ytpaWbnT1nwBJdbRQZSw5sHsiMEDk,Copia de 79 - Feed espanhol__DAG-J2X4A1I.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Copia de 79 - Feed espanhol__DAG-J2X4A1I.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.88,tarjeta de credito aprobada com faixa de limite,CC_US_ES_IMG_APROBACION_NH,yes,025,CC_US_ES_IMG_APROBACION_NH_025.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,160,1ueUga1VKFhBttlq7eskZq6chf9FwLMHN,Criativo 2 - Xyvlov - Feed - 1.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Criativo 2 - Xyvlov - Feed - 1.png,CC,DE,DE,IMG,APROBACION,PERSON,HORIZONTAL,PH,0.88,kreditkarte genehmigt com limites disponiveis,CC_DE_DE_IMG_APROBACION_PH,yes,001,CC_DE_DE_IMG_APROBACION_PH_001.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,161,1G5OKJ9LC4uL_b2itz7QQts47tq08VPT9,Criativo 2 - Xyvlov - Feed - 2.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Criativo 2 - Xyvlov - Feed - 2.png,CC,DE,DE,IMG,APROBACION,PERSON,HORIZONTAL,PH,0.88,kreditkarte genehmigt com limites disponiveis,CC_DE_DE_IMG_APROBACION_PH,yes,002,CC_DE_DE_IMG_APROBACION_PH_002.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,162,1SrjeR0tqCoYg1dCZ0JNHqK15VCmuYCnT,Criativo 2 - Xyvlov - Feed - 3.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Criativo 2 - Xyvlov - Feed - 3.png,CC,DE,DE,IMG,APROBACION,PERSON,HORIZONTAL,PH,0.88,kreditkarte genehmigt com limites disponiveis,CC_DE_DE_IMG_APROBACION_PH,yes,003,CC_DE_DE_IMG_APROBACION_PH_003.png,MGS-CRIATIVOS/CC_DE_DE/IMG/FEED/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,163,1sJYM7jQKWwJTtGz134BZ8yhDXR3WWEiL,Design sem nome__DAG-EMxacUY.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Design sem nome__DAG-EMxacUY.png,CC,UNKNOWN,UNKNOWN,IMG,UNKNOWN,NO_PERSON,HORIZONTAL,NH,0.70,apenas imagens de cartoes sem texto claro,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/IMG/FEED/UNKNOWN/00_REVIEW,MANUAL_REVIEW
IMG,164,1UWeCBwoxrM8R1SxZovhRkmdLgj3Vouw4,Design sem nome__DAG-JoAhjpM.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/Design sem nome__DAG-JoAhjpM.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,tarjeta aprobada com limite 12000,CC_US_ES_IMG_APROBACION_NH,yes,026,CC_US_ES_IMG_APROBACION_NH_026.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,165,1CXEANlkgN_802A4_svakKAr1KBTHX-Uy,en-01-criativoantigo-feed.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/en-01-criativoantigo-feed.png,CC,US,EN,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,approves even with bad credit e limit up to 23000,CC_US_EN_IMG_APROBACION_NH,yes,018,CC_US_EN_IMG_APROBACION_NH_018.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,166,1HOX0eGngH-Kj5FBk5Nn-o6r6m0NtC13U,en-02-criativoantigo-feed.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/en-02-criativoantigo-feed.png,CC,US,EN,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,approves even with bad credit e 94 approval,CC_US_EN_IMG_APROBACION_NH,yes,019,CC_US_EN_IMG_APROBACION_NH_019.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,167,1J4FFOmYgiYqwkazj4sTqXcklrLJeXbRQ,en-03-criativoantigo-feed.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/en-03-criativoantigo-feed.png,CC,US,EN,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.90,credit card approved com available limits,CC_US_EN_IMG_APROBACION_NH,yes,020,CC_US_EN_IMG_APROBACION_NH_020.png,MGS-CRIATIVOS/CC_US_EN/IMG/FEED/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,168,1nfwPrj_BtLpfibQPDQc3CvLh3kpJiBTo,novo-01-feed.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/novo-01-feed.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.88,tarjeta de credito aprobada e solicitar ahora,CC_US_ES_IMG_APROBACION_NH,yes,027,CC_US_ES_IMG_APROBACION_NH_027.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,169,12FthclNpVtnXI8FbgJxt6vrTJ13gXW-e,tj-novo-feed-3.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/tj-novo-feed-3.png,CC,US,ES,IMG,LIMITE_ALTO,PERSON,HORIZONTAL,PH,0.78,sin consulta sin anualidad com limites de credito,CC_US_ES_IMG_LIMITE_ALTO_PH,yes,005,CC_US_ES_IMG_LIMITE_ALTO_PH_005.png,MGS-CRIATIVOS/CC_US_ES/IMG/FEED/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,170,1dfiedcbRkG8tO2KPJOK66kccrnflmqoT,03-criativonovo-stories.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/03-criativonovo-stories.png,CC,US,ES,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.86,story com aprova incluso a endeudados e limite ate 23000,CC_US_ES_IMG_APROBACION_NV,yes,010,CC_US_ES_IMG_APROBACION_NV_010.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,171,1gQdUi4ng-OPTdpVXMEJcNA2kuw6zAeCI,05-criativonovo-stories.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/05-criativonovo-stories.png,CC,US,ES,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.86,story com aprova incluso a endeudados e limite 21375,CC_US_ES_IMG_APROBACION_NV,yes,011,CC_US_ES_IMG_APROBACION_NV_011.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,172,1sPJUggpARDxWppFJGEYcTeVj1EuyRcbV,06-criativonovo-stories.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/06-criativonovo-stories.png,CC,US,ES,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.82,story com aprova incluso a endeudados e 94 aprobacion,CC_US_ES_IMG_APROBACION_NV,yes,012,CC_US_ES_IMG_APROBACION_NV_012.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,173,1RbVx1lflCX7EM4kvbK1SywaXSZiiQNs-,106 - Story espanhol__DAHDPXOl1zk.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/106 - Story espanhol__DAHDPXOl1zk.png,CC,US,ES,IMG,APROBACION,NO_PERSON,HORIZONTAL,NH,0.72,banner pequeno com tarjeta de credito preaprobada,CC_US_ES_IMG_APROBACION_NH,no,028,CC_US_ES_IMG_APROBACION_NH_028.png,MGS-CRIATIVOS/REVIEW/IMG/FEED/ES/00_REVIEW,MANUAL_REVIEW
IMG,174,1GSdji1HmJjuA07Vv_cPOmpy5oTO_71fU,38 - Story espanhol__DAHI_5WZsqw.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/38 - Story espanhol__DAHI_5WZsqw.png,CC,US,ES,IMG,LIMITE_ALTO,NO_PERSON,VERTICAL,NV,0.82,story com valor 23472 e proposta de cartao,CC_US_ES_IMG_LIMITE_ALTO_NV,yes,002,CC_US_ES_IMG_LIMITE_ALTO_NV_002.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,175,1yIsYyfJURBMy8ROAbNxw5nS-GG4-SzuV,93 - Story Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/93 - Story Ingles.png,CC,US,EN,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.84,credit card requested approved com limited time offer,CC_US_EN_IMG_APROBACION_NV,yes,004,CC_US_EN_IMG_APROBACION_NV_004.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,176,1rQMdQykmZVDSTLLjqfUR7ZXYGOPAoG9y,en-01-criativoantigo-stories.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/en-01-criativoantigo-stories.png,CC,US,EN,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.90,Credit card that approves even with bad credit limite up to 23000,CC_US_EN_IMG_APROBACION_NV,yes,005,CC_US_EN_IMG_APROBACION_NV_005.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,177,1puNna7BnRZPx05b7dnczAU51XdutPucg,en-02-criativoantigo-stories.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/en-02-criativoantigo-stories.png,CC,US,EN,IMG,APROBACION,NO_PERSON,VERTICAL,NV,0.85,Creative de cartão de crédito com approval 21375 e 94 percent approval,CC_US_EN_IMG_APROBACION_NV,yes,006,CC_US_EN_IMG_APROBACION_NV_006.png,MGS-CRIATIVOS/CC_US_EN/IMG/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
IMG,178,13uFMl-7ReGFIkLCu2I_lEOsjCMpdEwNd,tj-novo-stories-3.png,UPLOAD_CANVAS/cartao de credito/imagens/stories/tj-novo-stories-3.png,CC,US,ES,IMG,LIMITE_ALTO,PERSON,VERTICAL,PV,0.80,Creative em espanhol com mão segurando cartão e chamadas Sin Consulta Sin Anualidad e limites de crédito,CC_US_ES_IMG_LIMITE_ALTO_PV,yes,001,CC_US_ES_IMG_LIMITE_ALTO_PV_001.png,MGS-CRIATIVOS/CC_US_ES/IMG/STORY/ES/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,1,1cgzcy3ZvMANsqlzyADh2q57U-JO_l1uZ,CC_US_EN_VID_APROBACION_NV_001.mp4,UPLOAD_CANVAS/TESTE_NOMENCLATURA_ARES_6_CRIATIVOS/CC_US_EN_VID_APROBACION_NV_001.mp4,CC,US,EN,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.93,story EN approval,CC_US_EN_VID_APROBACION_NV,yes,001,CC_US_EN_VID_APROBACION_NV_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,2,1N_oggMG5ahqYFe1JrFXHJazf8m-2yoFN,CC_US_EN_VID_APROBACION_PV_001.mp4,UPLOAD_CANVAS/TESTE_NOMENCLATURA_ARES_6_CRIATIVOS/CC_US_EN_VID_APROBACION_PV_001.mp4,CC,US,EN,VID,APROBACION,PERSON,VERTICAL,PV,0.92,hand phone/card approved,CC_US_EN_VID_APROBACION_PV,yes,001,CC_US_EN_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,3,1HuX-VyV36bTr_7vRfbtzg3nABD8mOvve,CC_US_ES_VID_URGENCIA_NV_001.mp4,UPLOAD_CANVAS/TESTE_NOMENCLATURA_ARES_6_CRIATIVOS/CC_US_ES_VID_URGENCIA_NV_001.mp4,CC,US,ES,VID,UNKNOWN,NO_PERSON,VERTICAL,NV,0.82,urgencia not mapped,REVIEW,no,,REVIEW,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,MANUAL_REVIEW
VID,4,1Rp49QblRnkXvYQpynRamBqWsnQdxqNQ3,06 - Feed Alemao__DAGxfV0gKOM.mp4,UPLOAD_CANVAS/cartao de credito/videos/feed/06 - Feed Alemao__DAGxfV0gKOM.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.88,genehmigt credit card,CC_DE_DE_VID_APROBACION_NV,yes,001,CC_DE_DE_VID_APROBACION_NV_001.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,5,1Q6rXXgA22AH73aZXAOZq9IgtV4UqR5Sp,06 - feed alemao__DAGxfYtsqy4.mp4,UPLOAD_CANVAS/cartao de credito/videos/feed/06 - feed alemao__DAGxfYtsqy4.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.88,german approved credit card,CC_DE_DE_VID_APROBACION_NV,yes,002,CC_DE_DE_VID_APROBACION_NV_002.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,6,1EQ-FQoK-uRkoq2aD_ksMj9Jo1Sw7pyOv,46 - Feed alemanha.mp4,UPLOAD_CANVAS/cartao de credito/videos/feed/46 - Feed alemanha.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.87,zugelassene approval,CC_DE_DE_VID_APROBACION_NV,yes,003,CC_DE_DE_VID_APROBACION_NV_003.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,7,1q91dlTObgOfNNkubyVgbrw5u6N7Lm8RP,47 - Feed alemanha.mp4,UPLOAD_CANVAS/cartao de credito/videos/feed/47 - Feed alemanha.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.87,zugelassene approval,CC_DE_DE_VID_APROBACION_NV,yes,004,CC_DE_DE_VID_APROBACION_NV_004.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,8,1CqAZDZc-8VJ5awtwW_jiDlK9uewH2N7R,48 - Feed alemanha.mp4,UPLOAD_CANVAS/cartao de credito/videos/feed/48 - Feed alemanha.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.86,german approval,CC_DE_DE_VID_APROBACION_NV,yes,005,CC_DE_DE_VID_APROBACION_NV_005.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,9,11Mpm5kY96bnw-RW_W5oTazheMUxLiIdM,58 - Feed ingles__DAGeMxeVT7s.mp4,UPLOAD_CANVAS/cartao de credito/videos/feed/58 - Feed ingles__DAGeMxeVT7s.mp4,CC,US,EN,VID,LIMITE_ALTO,PERSON,VERTICAL,PV,0.78,santa/card value,CC_US_EN_VID_LIMITE_ALTO_PV,yes,001,CC_US_EN_VID_LIMITE_ALTO_PV_001.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
VID,10,1PMwQfKAFiuvqCchCzXxGmN6QW_8sM-Xn,Copia de 21 - Feed Alemao__DAGxfWb6zaw.mp4,UPLOAD_CANVAS/cartao de credito/videos/feed/Copia de 21 - Feed Alemao__DAGxfWb6zaw.mp4,CC,DE,DE,VID,APROBACION,NO_PERSON,VERTICAL,NV,0.87,german approval,CC_DE_DE_VID_APROBACION_NV,yes,006,CC_DE_DE_VID_APROBACION_NV_006.mp4,MGS-CRIATIVOS/CC_DE_DE/VID/STORY/DE/01_READY_CANDIDATE,RENAME_OR_COPY_AFTER_APPROVAL
