id,name,path,parent_path,mimeType,size,fileExtension,md5Checksum,width,height,durationMillis,createdTime,modifiedTime
1uNZ5cFudItikZLvMOaSTl_FP_p8Wv0Zt,CC_US_EN_VID_APROBACION_NV_099.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_NV_099.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,876286,mp4,2b64eabf7b4ab9fe13da4958816774a0,1080,1920,10999,2026-06-08T14:43:00.784Z,2026-06-14T13:48:24.705Z
1jmlDb-r24qGuxUxzUcFI5fb-VRkhMEiC,CC_US_EN_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_001.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,6142741,mp4,67edaa501703eaf444b301efaefdf396,1080,1920,11966,2026-06-08T14:58:40.833Z,2026-06-14T13:48:25.231Z
1yh1wERHrmGZQgzPk_lQ-7dRhbo9LMnfw,CC_US_EN_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_002.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9485335,mp4,e63ca83bdd9bd651ca1cad2acc007a6a,1080,1920,15033,2026-06-08T14:58:53.298Z,2026-06-14T13:48:25.786Z
1DnLRtQBrCNQPgWQU2c2UpUacTWQujdfn,CC_US_EN_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_003.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9264927,mp4,ec1d89784192d5790075c079827b8c44,1080,1920,15066,2026-06-08T14:42:56.050Z,2026-06-14T13:48:26.346Z
1_gC1xAu_D4VFwhTlO72VwOweSZ8q43Ua,CC_US_EN_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_004.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,1579519,mp4,4d4fa859bf17d7edd30a30c655afca52,1080,1920,14999,2026-06-08T14:58:58.390Z,2026-06-14T13:48:26.881Z
1gEZZLlJd9LMc6ZqjT3lsEPCbwtVbV1Q5,CC_US_EN_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_005.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,1388802,mp4,5823be0856968a4feac6df8d28834e99,1080,1920,14999,2026-06-08T14:58:56.859Z,2026-06-14T13:48:27.402Z
1bYIsVy2dUKuCZhrIjFDbA6ZnQuVHDeTe,CC_US_EN_VID_APROBACION_PV_006.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_006.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8731028,mp4,c852d951ddc644006ceb1debfd650fd2,1080,1920,11999,2026-06-08T14:59:04.965Z,2026-06-14T13:48:27.949Z
1TRxIN6UIFZgI32Ith-GC6Q80tRbbCHrG,CC_US_EN_VID_APROBACION_PV_007.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_007.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,1366996,mp4,c8a2b5dd063f083ef139cf3e511e4992,1080,1920,14999,2026-06-08T14:59:14.167Z,2026-06-14T13:48:28.432Z
1GFFZv3loLbt8KPXerLlpFdKDumFNWCCi,CC_US_EN_VID_APROBACION_PV_008.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_008.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7979758,mp4,71823544c34eb34d4904b1f10b0cbae3,1080,1920,15066,2026-06-08T14:43:06.298Z,2026-06-14T13:48:28.988Z
1NXKDxXR-UfpUAfcxnbfmtcYbaFtt3Xhx,CC_US_EN_VID_APROBACION_PV_009.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_009.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9300761,mp4,cb41a507bac86ec087bc7b0279abd324,1080,1920,15066,2026-06-08T14:50:05.192Z,2026-06-14T13:48:29.552Z
13zVHc6YQPndRKKuf3C4dBfKLb3HY63G7,CC_US_EN_VID_APROBACION_PV_010.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_010.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,10862841,mp4,5a0efd8eb7753265ae389adc93173882,1080,1920,15066,2026-06-08T14:50:07.106Z,2026-06-14T13:48:30.060Z
1ZR8-gw08NV3nNi1qHlK2VYfr90iy7Zbg,CC_US_EN_VID_APROBACION_PV_011.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_011.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7923802,mp4,e60bb16d55fefc7f39cacfcc5f65e751,1080,1920,11966,2026-06-08T14:59:27.918Z,2026-06-14T13:48:30.543Z
1wDrEMyiyG9-tWaHobfNILOMCWDsgBXJb,CC_US_EN_VID_APROBACION_PV_012.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_012.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7019403,mp4,9514e8ca91b13b256c220d1a57893072,1080,1920,14999,2026-06-08T14:59:32.421Z,2026-06-14T13:48:31.090Z
10AM7l1tfVynYBMre_MXKUOYIToo17mkX,CC_US_EN_VID_APROBACION_PV_013.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_013.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7342344,mp4,100f740f7a27c0a5b36961a892a892ec,1080,1920,15066,2026-06-08T14:43:13.826Z,2026-06-14T13:48:31.588Z
1DqsHlfj5LHbT9b4y_5_awajfZGACRBXg,CC_US_EN_VID_APROBACION_PV_014.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_014.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,10388009,mp4,b531f19953f9d80d9b826d51194189dc,1080,1920,15066,2026-06-08T14:43:18.849Z,2026-06-14T13:48:32.086Z
1dCSvAzLRZvpB2JKg1adQ4QfcpzrNwcj-,CC_US_EN_VID_APROBACION_PV_015.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_015.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9488351,mp4,077253be08a308e7de0f800ef1574b3b,1080,1920,15066,2026-06-08T14:59:41.202Z,2026-06-14T13:48:32.605Z
1URWLdSbndyEf2DOuZky6bjp_NJ5Cx_K6,CC_US_EN_VID_APROBACION_PV_016.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_016.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7320547,mp4,0607bdec106cfbd53c6f7292456e0901,1080,1920,15066,2026-06-08T14:43:20.449Z,2026-06-14T13:48:33.141Z
1Vb1LLneNu1mkh8YriqvYwbGSd6UycBnY,CC_US_EN_VID_APROBACION_PV_017.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_017.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9347115,mp4,b7794f6bb0b57182a56cab5a834b1d93,1080,1920,15066,2026-06-08T14:46:15.249Z,2026-06-14T13:48:33.643Z
1GbH2Xe2iMqanj-kzU73tos2nJ97eWRpj,CC_US_EN_VID_APROBACION_PV_018.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_018.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9099130,mp4,283f34ead02bfdd0fb89fee881c0fcc9,1080,1920,14799,2026-06-08T14:46:41.274Z,2026-06-14T13:48:34.146Z
1W_ICoVQ5HY5Uhkg0Aj_4C0HYRpCIzPgD,CC_US_EN_VID_APROBACION_PV_019.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_019.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,1128846,mp4,67146e3b6aca4a08230d1933fba56d4a,1080,1920,13999,2026-06-08T14:57:13.960Z,2026-06-14T13:48:34.683Z
1DKgRDndIG4R4ABr6zlMEHESrf-TOpFPn,CC_US_EN_VID_APROBACION_PV_020.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_020.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,1128846,mp4,572c15bd299dc1f56865736fbb25a654,1080,1920,13999,2026-06-08T14:59:55.132Z,2026-06-14T13:48:35.155Z
1KyKX2ZgUDYQNrX3fXJ4PoFKH558fr-N8,CC_US_EN_VID_APROBACION_PV_021.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_021.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,2572710,mp4,4c6baf57e339cbecbcce986ad7449a14,1080,1920,13999,2026-06-08T14:57:15.767Z,2026-06-14T13:48:35.662Z
1tuFav6xI4yZBwGlc0WcjMAsN8wyncY8G,CC_US_EN_VID_APROBACION_PV_022.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_022.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,2572710,mp4,84ae64a8a6ffb2908d842fe29d5587c8,1080,1920,13999,2026-06-08T14:59:56.633Z,2026-06-14T13:48:36.182Z
15fiotFfnbCJpC0vR1QtWItUg5lNbH32q,CC_US_EN_VID_APROBACION_PV_023.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_023.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,2595435,mp4,81489823bece19c580352d6f24063b3d,1080,1920,13999,2026-06-08T15:00:14.315Z,2026-06-14T13:48:36.698Z
1QjEIJ817jaAEcoIt950aB8ta9yK1n2rb,CC_US_EN_VID_APROBACION_PV_024.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_024.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,774770,mp4,e106baaadc919cecaedaa4cc5fa505ba,1080,1920,13999,2026-06-08T14:43:09.365Z,2026-06-14T13:48:37.305Z
1VARlPyeknazs2E58VeVJtVB2fgMfxckP,CC_US_EN_VID_APROBACION_PV_025.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_025.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7965288,mp4,98af3535f2ebec54c28b25c24ba18c79,1080,1920,15066,2026-06-08T14:43:55.938Z,2026-06-14T13:48:37.952Z
16_3kj9unAErpBknCIZQePLMQktvG1SCp,CC_US_EN_VID_APROBACION_PV_026.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_026.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,901464,mp4,0e9cea3af5d46f9ddcbe2d79ed29448c,1080,1920,13999,2026-06-08T14:43:10.264Z,2026-06-14T13:48:38.527Z
1UICl_qr6wExvMAX6jcoPJQRRhtWdEAkt,CC_US_EN_VID_APROBACION_PV_027.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_027.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8476219,mp4,5ada4824f16619e1dbac31508f525a1a,1080,1920,15066,2026-06-08T14:50:22.385Z,2026-06-14T13:48:39.177Z
1bWUEvxmHvodmk_gUu0-ypjgAt-xbYl_g,CC_US_EN_VID_APROBACION_PV_028.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_028.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,852575,mp4,b1de96ba405333807ea2e6852a9d8a5b,1080,1920,13999,2026-06-08T14:44:04.633Z,2026-06-14T13:48:39.719Z
177E4RqcmjAdZFqXVQSksyZtKY4A3xk85,CC_US_EN_VID_APROBACION_PV_029.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_029.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8577970,mp4,75453d77157b1422ffb14c6a7c93d930,1080,1920,15066,2026-06-08T14:47:09.761Z,2026-06-14T13:48:40.263Z
1LDkBJbPg6LVdbLuX-GViBZMcDUMXXNQ6,CC_US_EN_VID_APROBACION_PV_030.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_030.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7819575,mp4,c4917d115946c44cad916222873bf107,1080,1920,15066,2026-06-08T14:44:03.009Z,2026-06-14T13:48:40.830Z
1yP1IDe3DGRbJUiGZp1U8qGEtL6b5lAQl,CC_US_EN_VID_APROBACION_PV_031.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_031.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7405031,mp4,1555ee015b2b269fce991c6d2433ce3c,1080,1920,15066,2026-06-08T14:50:23.996Z,2026-06-14T13:48:41.511Z
12w3Zt53571-Qv0J57PvpjdwWcdatp1Yb,CC_US_EN_VID_APROBACION_PV_032.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_032.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,2860304,mp4,3225efc9191a04a9a9faacf9430e83dd,1080,1920,13999,2026-06-08T14:50:25.389Z,2026-06-14T13:48:42.015Z
1PepN_FXVAJsuSDHxOIe3_SAHwu-4A9sO,CC_US_EN_VID_APROBACION_PV_033.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_033.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7055422,mp4,ca62d6b86bf37d25b91c9b71899d6524,1080,1920,15066,2026-06-08T15:00:42.857Z,2026-06-14T13:48:42.523Z
1_CKJBysARyg9O2aoyNPuDPvqK3l6WyOh,CC_US_EN_VID_APROBACION_PV_034.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_034.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,3232612,mp4,25e8aedc7dc4100f61372e8e5d784171,1080,1920,13999,2026-06-08T14:50:29.000Z,2026-06-14T13:48:43.006Z
1zZM3XwaeAj2MUbHZRpalZQA9A8Nfb4K-,CC_US_EN_VID_APROBACION_PV_035.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_035.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9643858,mp4,c305663c9db668f2c6b93a1a19c7f0bd,1080,1920,15066,2026-06-08T14:47:21.025Z,2026-06-14T13:48:43.512Z
1SRQfnnWvYsPsVCnjGBleCVcyd5DUEXoF,CC_US_EN_VID_APROBACION_PV_036.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_036.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,17851684,mp4,f9b993e3c682d5a141c8dda2a551d75e,1080,1920,15066,2026-06-08T14:51:40.034Z,2026-06-14T13:48:44.063Z
1Dy4Jj0RsHPR5OMkc3fl7iFUCx7LKxEt9,CC_US_EN_VID_APROBACION_PV_037.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_037.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,2846884,mp4,5ecb493988c20e8b9614e1af6ffb74a3,1080,1920,13999,2026-06-08T14:50:32.241Z,2026-06-14T13:48:44.608Z
1lHLSRu09tidOrVrdabjenFOIgUeOuONT,CC_US_EN_VID_APROBACION_PV_038.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_038.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8996912,mp4,49cfd42d67892af27316865c7d1788f3,1080,1920,15066,2026-06-08T14:47:23.148Z,2026-06-14T13:48:45.139Z
1dtEQmvWorFB20KewldOGNHtszwKK-5yS,CC_US_EN_VID_APROBACION_PV_039.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_039.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,3471974,mp4,27db23a89dda7b08ed41ed3dd6a2ae0f,1080,1920,13999,2026-06-08T14:50:35.790Z,2026-06-14T13:48:45.690Z
16FLUpk2w-MM-mFZaPDs40P_BzwEjsw8K,CC_US_EN_VID_APROBACION_PV_040.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_040.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9872298,mp4,b812c9c44b0cd192958064c9a2f9ee7c,1080,1920,15066,2026-06-08T14:50:37.505Z,2026-06-14T13:48:46.175Z
1hdahJSS80hM3HXzAMZgLQPUuxegfjCFS,CC_US_EN_VID_APROBACION_PV_041.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_041.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,18812953,mp4,974e433aae8053767e3fd1faf7094aee,1080,1920,15066,2026-06-08T14:51:42.020Z,2026-06-14T13:48:46.685Z
1ZUngAxkJL6y8ZpjyqBkzRAKSFatGq16O,CC_US_EN_VID_APROBACION_PV_042.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_042.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9120067,mp4,413c458b5573a3009917c4da96c3f130,1080,1920,15066,2026-06-08T14:50:41.305Z,2026-06-14T13:48:47.238Z
1yu4sP_4GVi2W2Gi1zqP3RRoihT2MT1g0,CC_US_EN_VID_APROBACION_PV_043.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_043.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8337174,mp4,1957c95020fed4114ee3f03a53e171bd,1080,1920,15066,2026-06-08T14:50:44.841Z,2026-06-14T13:48:47.809Z
1JxxM4zwtpWc4e-OJvo-4ItTkC7gh4sHy,CC_US_EN_VID_APROBACION_PV_044.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_044.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,12004598,mp4,8556b5447aa109e4506c05a8951124d5,1080,1920,15066,2026-06-08T14:47:31.359Z,2026-06-14T13:48:48.297Z
1CcD1Od2VJees0ZWFpiYbHp7443lWA2bO,CC_US_EN_VID_APROBACION_PV_045.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_045.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,9229188,mp4,c0eceaa7662c8e71dda37eae3ae5adb3,1080,1920,15066,2026-06-08T15:01:07.806Z,2026-06-14T13:48:48.794Z
1Jg8PcOUKOJ0P4af_35ROQnyWDWfKsfv0,CC_US_EN_VID_APROBACION_PV_046.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_046.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,8214362,mp4,0053304727dfe41d47f47246861ad6d1,1080,1920,15066,2026-06-08T14:47:34.808Z,2026-06-14T13:48:49.319Z
1AONBNpMskcgAhKhvsYbpHw6JGeQCtSJj,CC_US_EN_VID_APROBACION_PV_047.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_047.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,10775831,mp4,a55ba58a8e6eeb61c41c2e7e5db0498f,1080,1920,15066,2026-06-08T15:01:11.548Z,2026-06-14T13:48:49.810Z
1O_plZfoE-PaY7iU6aEf8DR5dbdot64CV,CC_US_EN_VID_APROBACION_PV_048.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_048.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,794078,mp4,364333fbbb12a3ab12af7bb892ad9e7d,1080,1920,10999,2026-06-08T14:42:34.590Z,2026-06-14T13:48:50.315Z
1zk2qBcDN39WsGsAg9h8V39eI44IJPQGp,CC_US_EN_VID_APROBACION_PV_049.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_049.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,6979028,mp4,5a9ff960f923216bcb3fdec697314420,1080,1920,15066,2026-06-08T14:45:00.398Z,2026-06-14T13:48:50.875Z
11jyVvDIuMtPnrpJ9TGPSey-PYr4Gwwo5,CC_US_EN_VID_APROBACION_PV_050.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_050.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,859795,mp4,07eb985423c5594f21e8050e358b4f56,1080,1920,10999,2026-06-08T14:42:36.783Z,2026-06-14T13:48:51.495Z
1lb-hQhmRS4i-21lapzpjfDtCL09Iuz7D,CC_US_EN_VID_APROBACION_PV_051.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_051.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,13866186,mp4,2a85749d33d57f330059327c3f7c2ef9,1080,1920,15066,2026-06-08T14:45:03.731Z,2026-06-14T13:48:52.048Z
18RAMm6IVySaxV9Lka84--YQh5F2cHPpP,CC_US_EN_VID_APROBACION_PV_052.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_052.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,920352,mp4,a6a32ae94b0ba51bfd831d1c27acfa38,1080,1920,13999,2026-06-08T14:44:08.367Z,2026-06-14T13:48:52.529Z
10H7vYm5aMPOLoxZrCYMPoo3wbD9rtvw5,CC_US_EN_VID_APROBACION_PV_053.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_053.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,762852,mp4,9d37dd0b6f4ac55cec65752c4bc357cf,1080,1920,13999,2026-06-08T14:44:08.528Z,2026-06-14T13:48:53.021Z
1bBMx1slHbaFhEt4OmHr7HDoJ3ea5u3o_,CC_US_EN_VID_APROBACION_PV_054.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_054.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,7867434,mp4,db09a26e1e9459fe926f09dfe2c8c71b,1080,1920,15066,2026-06-08T14:48:00.139Z,2026-06-14T13:48:53.571Z
1ueTvZ1Y3K2spseqc9aSlEXtyVXy_LFYU,CC_US_EN_VID_APROBACION_PV_055.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_055.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,903008,mp4,de5c1d6ba69605c4eb8bfe63a2c69528,1080,1920,9499,2026-06-08T14:44:09.935Z,2026-06-14T13:48:54.102Z
1Acv1erakTWzDqbtRsQusEIWzE1UxsKaH,CC_US_EN_VID_APROBACION_PV_056.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories/CC_US_EN_VID_APROBACION_PV_056.mp4,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/videos/stories,video/mp4,11710882,mp4,981a7b7c7e10287aea2d7cc36ba45f84,1080,1920,15066,2026-06-08T15:01:38.425Z,2026-06-14T13:48:54.642Z
